dzr_sng_id,dzr_sng_id_old,MSD_sng_id,MSD_track_id,artist_name,track_name,sample_size,sample_rate,valence,arousal,label
142750406,3457929,SOBQLCM12A6D4FAFCD,TRHQQGM128E0781C67,Everclear,Father Of Mine,677376,22050,-1.8015380615,0.030979634362,7
142750412,3457932,SOADYOW12A6D4F89F2,TRLJIAS128E0781C6A,Everclear,Amphetamine,677376,22050,-1.04019947199,-0.0658161931725,8
142750416,64507424,SOTGYHS12A6D4FAFE2,TRJQOXM128E0781C6C,Everclear,Sunflowers,677376,22050,0.815392789182,0.662457175897,1
142750418,3457935,SOJNYDY12A6D4FAFD3,TRXYQJZ128E0781C6D,Everclear,Why I Don't Believe In God,677376,22050,-0.790513160373,-0.0312462547673,8
142809842,1362526,SOQVPML12A6D4FBC6A,TRTQLSJ128F429762B,Pulp,My Lighthouse,677376,22050,1.54125682076,1.70416465317,2
142915936,938245,SOIFELO12A8C133426,TRAPCRQ128F423EA62,Mercury Rev,Sudden Ray Of Hope,677376,22050,1.25746035728,1.086515087,1
143026826,36701401,SOMUKNL12AB018979D,TRDLZTR12903CCE657,Toots & The Maytals,Monkey Man,677376,22050,1.54398563291,1.9115842836,2
143034818,69649088,SOLGRGP12AB018B1DD,TRIELHV12903CE67CA,Desmond Dekker,Unity,677376,22050,1.54125682076,1.70416465317,2
143035928,68925586,SOUBKMI12AB0188B43,TRGBOWK12903CAF97F,Goldfrapp,Rocket,677376,22050,0.909991610338,0.48115705448,1
143049416,13854741,SONTSRQ12A8C1340BE,TRGVFTB128F427A5EB,Gilbert O'Sullivan,Alone Again (Naturally),677376,22050,-0.606318340331,0.438136686693,6
143061984,57835571,SOVRWRM12AB018F985,TRJPSKC12903CD1D56,Madness,Shut Up,677376,22050,1.17832480497,1.18331091453,2
143065294,57835421,SOACKVZ12A6D4F6AFC,TRSCBNI128F92DC63C,Madness,Embarrassment,677376,22050,0.0185796417391,1.58893152516,3
143065354,17014649,SOEXMSL12A6BD4F9B3,TRQLCBM128F92DC640,Madness,Baggy Trousers,677376,22050,1.17832480497,1.18331091453,2
143121398,71678815,SOTFWPC12AB018168D,TRXALZB128F9308EA7,Robert Cray,I Forgot To Be Your Lover,677376,22050,-0.141510670987,0.388970552066,4
143123452,13790883,SOCHCOH12D02194462,TRQUIMB128F428AA53,Tricky,Dear God,677376,22050,0.37332522108,-0.923150665621,12
143123454,13790884,SOAOVYG12AB0183290,TRATZID128F428AA54,Tricky,How High,677376,22050,0.37332522108,-0.923150665621,12
143123460,13790887,SOJMOSZ12AB01832A5,TRHAWZK128F428AA57,Tricky,Moody,677376,22050,0.37332522108,-0.923150665621,12
143123462,13790888,SOGIZDI12D0219383A,TRMCUKP128F428AA58,Tricky,Wait For God,677376,22050,0.37332522108,-0.923150665621,12
143123464,13790889,SOYNOLG12A8C139B5C,TRCASFE128F428AA59,Tricky,Where I'm From,677376,22050,0.37332522108,-0.923150665621,12
143123468,13790891,SONHIDW12A8C139B63,TRSTFVU128F428AA5B,Tricky,Search_ Search_ Survive,677376,22050,0.032223702483,-0.512920729879,12
143127232,16199571,SOXSQPJ12AAF3B21BA,TRZGMFB128F92DE7BE,The Undertones,Here Comes The Summer,677376,22050,-0.0714711591705,1.31237201791,4
143138344,5224034,SONLQCK12A8C139BB6,TRVOAPZ128F426A265,TO/DIE/FOR,Anos De Dolor,677376,22050,1.07190113117,0.846830180724,1
143170448,821633,SOHVNHU12A58A7C802,TRWYHOJ128E0795214,Craig David,What's Changed,677376,22050,-0.163341168178,-0.244043431169,10
143170456,3927908,SONKSTV12A6D4F9E1B,TRLMUCT128F146E0EA,Craig David,Hypnotic,677376,22050,0.37332522108,-0.923150665621,12
143170460,4113925,SODQFXY12A6D4F9E1D,TRQHFIK128F146E0EC,Craig David,Johnny,677376,22050,-1.93524985679,-0.655809808621,8
143170474,3927917,SOUZIDG12A6D4F8270,TRYVWSQ128F146D967,Craig David,My Love Don't Stop,677376,22050,1.07190113117,0.846830180724,1
143170478,3927918,SOVMCBD12A6D4F8272,TRRZUZL128F146D969,Craig David,Let Her Go,677376,22050,0.722613176124,-0.0381602424484,15
143177166,87446365,SOVTTJC12D021B0F5D,TRDMRTS12903CEFE16,Ella Fitzgerald,Blue Moon,677376,22050,0.482477707031,-0.471436803793,14
143178536,3414679,SOLZLFX12A81C2319A,TRQCTSH128F4263214,Che'Nelle,Teach Me How To Dance,677376,22050,0.815392789182,0.662457175897,1
143179864,2185174,SOFPFYH12A6D4F93B7,TRYMOJM128F14994F3,Ella Fitzgerald,I Got It Bad (and That Ain't Good),677376,22050,-1.04019947199,-0.0658161931725,8
143356542,11013140,SOSJIHL12AB0180844,TRDKQNI128F934636D,Me First And The Gimme Gimmes,Rainbow Connection,677376,22050,0.815392789182,0.662457175897,1
143826448,3359947,SOOBDUG12D021933F6,TRJGQKP128F14A4A15,Air,Once Upon A Time,677376,22050,0.0040259769438,-1.10752367045,12
143826456,3359951,SORVFRZ12A6D4FAC74,TRDEQES128F149B946,Air,Left Bank,677376,22050,-0.341623561899,-0.0934721438967,8
143826708,73955662,SOBAVDQ12AB01814AA,TRDGKPU12903CF85B8,Air,Heaven's Light,677376,22050,0.526138701412,-1.62837740909,12
143826712,98329052,SONRPEK12AB017C349,TRKSBTA12903CF2843,Air,Sing Sang Sung,677376,22050,0.37332522108,-0.923150665621,12
144473782,15499459,SONZQBF12AB018B35D,TRNXVWA12903CF453A,Paradise Lost,Grey,677376,22050,-1.05657234488,0.736206377828,6
144540620,97886918,SOPJAGE12A8C141E6B,TRROTYB128F92F6ABB,Late Night Alumni,Empty Streets,677376,22050,0.37332522108,-0.923150665621,12
144688826,110261214,SOPIBGJ12A8C138771,TRTNUJS128F42807C9,Lunik,Summer's Gone,677376,22050,-1.04838590843,0.335195092328,7
144688838,110261224,SOGWIWR12A8C139411,TRIKLDP128F427207F,Lunik,What You Are,677376,22050,0.678952181743,-2.33360415255,12
144947204,1115017,SOXOURR12AB0186379,TRAHSXP128F9321066,Godsmack,Awake,677376,22050,-1.70057201199,1.84244440679,5
144947206,914230,SOBFUOC12A81C2176B,TRNQTPD128F422B9C7,Godsmack,Greed,677376,22050,-1.70057201199,1.84244440679,5
144947218,1115024,SOXLOKM12AB018638B,TRTZWPB128F148D03D,Godsmack,Vampires,677376,22050,-1.48226704009,1.58432220003,5
145096542,63727431,SOZDQTQ12A58A77B7C,TREAUQA128F92F7232,Rae & Christian,The Hush,677376,22050,0.37332522108,-0.923150665621,12
145187392,3140369,SOSIQEQ12A6D4F99A4,TRUWUMP128F92F3523,Samuel E Wright,Under The Sea,677376,22050,1.29566372737,1.3769025696,2
145425750,916213,SOUOAQW12A8C13515E,TRXQVCN128F425C3A8,Eels,I Need Some Sleep,677376,22050,-0.517359064281,-0.0123480217725,8
145430574,17778617,SODRLXC12AC4686397,TRZBGTP12903D11AFF,The Impressions,Woman's Got Soul,677376,22050,1.54125682076,1.70416465317,2
145430620,2511523,SOOOMHF12A67ADAD7C,TRBQIMP128E0799366,The Impressions,It's Not Unusual,677376,22050,1.54125682076,1.70416465317,2
145434430,80092816,SOFVVOI12D02191E96,TRGWIXI128F4262BA9,Neil Diamond,Sweet Caroline,677376,22050,0.592994599057,0.987414596905,2
145531766,9934377,SOMUVKU12A8C1407D8,TRRZTXX128F42B7655,Alkaline Trio,All On Black,677376,22050,-0.308877816114,-0.102690794138,8
145534564,6443333,SOGXVDA12AB0181FB6,TRVWHUS128F9335627,The Get Up Kids,Valentine,677376,22050,-0.833491951717,0.136994112138,7
145534568,13588008,SONFKXT12AB0187C95,TRMIIQQ128F933562C,The Get Up Kids,Out Of Reach,677376,22050,-0.90193965645,0.0786093272788,7
145534572,6443337,SOKTMQF12AB0181FD7,TRHVQMI128F9335630,The Get Up Kids,The Company Dime,677376,22050,0.957291020918,0.390506993776,0
145534660,4087689,SODLENQ12AF72A3DA9,TRGDXIP128F9335625,The Get Up Kids,Holiday,677376,22050,-0.341623561899,0.505740121793,5
145534662,4087690,SOXQVAV12AB01807C0,TRPRKFS128F9335626,The Get Up Kids,Action & Action,677376,22050,-0.341623561899,0.505740121793,5
145534670,4087694,SOLNUNW12B0B806613,TREEKPN12903CB1632,The Get Up Kids,Ten Minutes,677376,22050,-0.410389628049,0.4448970302,5
145534700,71109138,SOWCANG12AF729F02D,TRXLREX128F148E9C9,Protest The Hero,Heretics & Killers,677376,22050,-1.60233477463,0.874486131448,6
145535202,3845783,SOIZEBR12A58A7D5C1,TRUUEQU128F934DF2D,School Of Seven Bells,Iamundernodisguise,677376,22050,0.37332522108,-0.923150665621,12
145535262,28247661,SOIOKJW12AB017F47D,TROUHXW128F9316887,Easybeats,Friday On My Mind,677376,22050,1.17832480497,1.18331091453,2
145564724,1857914,SOVYHES12AB018886C,TRDFVCJ12903CA3D34,Theatre Of Tragedy,Cassandra,677376,22050,-1.05657234488,0.736206377828,6
145564726,1857919,SOZTBIQ12A8C13A741,TRRHUYU128F4257533,Theatre Of Tragedy,Lorelei,677376,22050,-1.08386046637,0.291406503681,7
145564734,1857939,SOIHLQA12A58A76F7D,TRQJZCN12903CA3D38,Theatre Of Tragedy,Venus,677376,22050,0.00766439314399,0.791518279276,3
145575892,1401640,SOSSMKO12AF72A9B9A,TRUHUTY128F4257577,Liv Kristine,Deus Ex Machina,677376,22050,0.37332522108,-0.923150665621,12
145575894,1401648,SOTXOOA12AF72A9B95,TRSJVMF128F4257578,Liv Kristine,In The Heart Of Juliet,677376,22050,-1.05657234488,0.736206377828,6
145575898,1401669,SOGYBDY12AF72A014C,TRZHGIW128F425757A,Liv Kristine,Waves Of Green,677376,22050,-0.341623561899,-0.0934721438967,8
145575900,1401677,SOJEFRO12A8C1360A3,TRMEJPT128F425757B,Liv Kristine,Take Good Care,677376,22050,0.37332522108,-0.923150665621,12
145613362,64937585,SOZGQLE12AB018672C,TRAPGKY128F42972A9,Alexisonfire,Mailbox Arson,677376,22050,-1.40040267563,1.53822894883,5
309241591,75800510,SOPHUBX12A58A7EE31,TRCQLHW128F14979A8,Cursive,The Great Decay,677376,22050,-0.112403341402,0.298320491362,4
309241611,75800512,SOZPWOG12A6D4FA7A9,TRTNASX128F14979AA,Cursive,Mothership_ Mothership_ Do You Read Me?,677376,22050,-1.93524985679,-0.655809808621,8
309241621,75800513,SOZEOTO12A58A7D06F,TRYGXYL128F14979AB,Cursive,Fairytales Tell Tales,677376,22050,-0.308877816114,-0.102690794138,8
309242941,75799751,SORUHUR12A58A7B9C7,TRYGGLU128F14979AC,Cursive,The Casualty,677376,22050,-1.48772466439,-0.360813000897,8
309243821,75801061,SOUSVYY12A58A79200,TRUPHRH128F9300DAA,Cursive,Downhill Racers,677376,22050,-0.180623645122,-1.19971017286,11
344545521,72692706,SOJPWWJ12AF729D704,TRQOHLB12903CB6CFD,We The Kings,What You Do To Me,677376,22050,1.54125682076,1.70416465317,2
344545691,72692780,SOCBANQ12A8C13793B,TRQWXVK12903CF4705,We The Kings,Stay Young,677376,22050,1.2137993629,1.26781520842,2
344545701,85239154,SOPEWRF12A8C137942,TRZZXHU12903CF4706,We The Kings,Whoa,677376,22050,0.815392789182,0.662457175897,1
344545711,72692782,SOGEKSP12A58A78530,TRARRWQ12903CF4707,We The Kings,August Is Over,677376,22050,0.0604214280222,0.235326381382,3
344545751,69805254,SOAVTMI12A8C13A3AB,TRSEGXO12903CF470B,We The Kings,All Again For You,677376,22050,1.54125682076,1.70416465317,2
344545761,72692787,SOFMIPR12A8C136A8D,TRPZZQV12903CF470C,We The Kings,This Is Our Town,677376,22050,-0.51535793537,-0.38539606821,9
344573491,559233,SOCVZHL12A8AE46C07,TRZALBD128F4284D3C,Bay City Rollers,Rock 'N Roller,677376,22050,1.54125682076,1.70416465317,2
344573591,598786,SOJEMWV12A8AE469D9,TRQFRQQ128F425A4FE,Bay City Rollers,The Way I Feel Tonight,677376,22050,1.07190113117,0.846830180724,1
344573671,872599,SOLEGRR12A8C138C8B,TRQSFPM128F4284D41,Bay City Rollers,Turn On The Radio,677376,22050,1.17832480497,1.18331091453,2
346611831,77852750,SOVGJEI12A8C138C19,TRMZWWJ128F42633D4,Evan Dando,All My life,677376,22050,-1.93524985679,-0.655809808621,8
346967941,5404568,SODABFB12A58A81788,TRCHXXE128F428547C,The Pointer Sisters,I'm So Excited,677376,22050,1.17832480497,1.18331091453,2
347363311,1574131,SOVBWVW1288D3EA3DB,TRMTZIE128C719698E,U2,With Or Without You,677376,22050,-0.517359064281,-0.0123480217725,8
347363371,3011594,SOLZTMU12A58A7EA8E,TRCYVIR128F425795A,U2,Fire,677376,22050,-1.93524985679,-0.655809808621,8
347363381,3011595,SOMUZRK12D021B53CD,TRCUYBK128F933ADC3,U2,Sweetest Thing,677376,22050,0.86451140786,-0.517530055,14
347363421,3011599,SOPWQEL12A6D4F8C37,TRPOGEV128F148FE26,U2,All I Want Is You,677376,22050,-0.911945300994,0.365155705612,7
347363441,3011600,SOPMOWE12AB017DF94,TRNKMJD128F930DF0E,U2,The Three Sunrises,677376,22050,0.984579142406,-0.0105042917242,15
347363471,3011603,SOBGVLX12A6310DF8F,TRPTIGH128C71968FA,U2,Love Comes Tumbling,677376,22050,1.07190113117,0.846830180724,1
347372471,72063068,SONFCZL12D021B3E2B,TRHMWUV12903CEB2DA,Ella Fitzgerald,Lover,677376,22050,1.07190113117,0.846830180724,1
347832961,14974900,SORORST12A8C144DFF,TRYKNBQ12903CB726F,Sparks,Angst In My Pants,677376,22050,0.815392789182,0.662457175897,1
347963071,13203293,SOEHTSM12AC3DF9FA9,TRNHMCU12903CF5448,Vonda Shepard,The Wildest Times Of The World,677376,22050,-0.431674362809,0.0955101860516,7
348244671,870313,SOBQLWO12A8AE48212,TRZEPSC128F4259B7F,Leftfield,Open Up,677376,22050,0.293280064714,-0.121128094621,14
349612971,77740872,SOASZUQ12A8C132283,TRAKCQN128F4270137,Harold Melvin & The Blue Notes (Featuring Teddy Pendergrass),I Miss You,677376,22050,1.07190113117,0.846830180724,1
350019371,301623,SORMYFP12D0219003E,TRDLPSL128F92FA016,Ella Fitzgerald,Lullaby Of Birdland,677376,22050,1.07190113117,0.846830180724,1
350419021,69355218,SOMEBIW12A58A7CD59,TRDVFNJ128F92D1751,Teddy Pendergrass,Turn Off The Lights,677376,22050,0.0795231130636,-0.635836066428,12
352165141,15016388,SOIHILE12A58A7B8F2,TRPAJIP128F932DC08,Belleruche,Minor Swing,677376,22050,0.957291020918,0.390506993776,0
353170581,75767090,SOFKIRP12A58A7D6AA,TRGBVYJ128F932483F,Lyle Lovett,Closing Time,677376,22050,-1.48772466439,-0.360813000897,8
353397461,3398007,SOJVMLY12A6D4F792D,TREZJAO128F145C1F1,Billy Idol,Love Labours On,677376,22050,0.678952181743,-2.33360415255,12
353397531,3398012,SOMQDJL12AF729FFFF,TRFBLLJ128F145C1F6,Billy Idol,Then The Night Comes,677376,22050,-0.308877816114,-0.102690794138,8
353398321,13569188,SOXTGXZ12A6D4F9795,TRIYHIG128F14647D4,Billy Idol,Eyes Without A Face,677376,22050,0.722613176124,-0.0381602424484,15
353398691,13569192,SOLQOQD12A6D4F9798,TRUZJVZ128F14647D8,Billy Idol,Sweet Sixteen,677376,22050,-1.05657234488,0.736206377828,6
354676561,101399944,SOOWFLA12A58A7E1E2,TRZPQPG128EF3422E0,Air,Once Upon A Time (Radio Edit),677376,22050,0.957291020918,0.390506993776,0
355425371,106583902,SOWPFDM12A58A782B9,TRQSDRB128F423EF64,Stereolab,Miss Modular,677376,22050,0.569799695792,-1.51775360619,12
355425611,4085567,SONQFQE12A8C132B1F,TROYHCA128F423EF5B,Stereolab,The Noise Of Carpet,677376,22050,1.03642657323,0.874486131448,1
355614791,3146678,SOZIEPL12A8C13B3E7,TRHINIG128F427C7F8,Camille,The Monk,677376,22050,0.526138701412,-1.62837740909,12
355649591,68927468,SOSGSIO12AB01857E8,TRFTAFY12903D010F3,Nick Cave & The Bad Seeds,Babe_ You Turn Me On,677376,22050,0.160477873476,-0.431489319417,12
355682521,3129366,SOPVRVO12AF729EEC9,TRRMTZU128F4262D51,Keziah Jones,Beautiful Emilie,677376,22050,1.54671444505,2.11900391403,2
355774461,3129369,SOSHAUU12A8C1375CB,TRMXPUS128F4262D56,Keziah Jones,Kpafuca,677376,22050,-0.196996518014,0.524177422276,4
355774541,3130217,SOOYCBN12AF72A9438,TRMQJWY128F4259D9A,Keziah Jones,Autumn Moon,677376,22050,1.54125682076,1.70416465317,2
355967681,938621,SOCJWHW12A58A78D3D,TRCUIWB128F423F00D,Kristin Hersh,Silver Sun,677376,22050,-1.04019947199,-0.0658161931725,8
356092111,6614234,SOSWFQB12A67AE021B,TROQAMV128E07967DB,Spirit of the West,Home For A Rest,677376,22050,1.17832480497,1.18331091453,2
356092231,6614229,SOMCMZX12A67AE0221,TRAHDJA128E07967E7,Spirit of the West,The Old Sod,677376,22050,0.815392789182,0.662457175897,1
356842131,1115051,SOZHHDA12AB0184C10,TRLBYNW12903CA4A3F,Aqua,Turn Back Time,677376,22050,-1.49591110083,0.0401982846033,7
357213611,2598546,SORMKTB12A8AE48533,TRCRWTI128F4235AF4,The Faders,No Sleep Tonight,677376,22050,0.815392789182,0.662457175897,1
357213631,7226745,SOZDENG12A8C13C632,TRZCALK12903CEA516,The Perishers,Sway,677376,22050,-0.784600734053,-0.724949685431,9
358577771,90552591,SOXXXJB12A6D4FB161,TRPNFKD128F4246B80,DESTRUCTION,Death Trap,677376,22050,-1.40040267563,1.53822894883,5
360471821,2305664,SOCIJXR12AB01845C2,TRFPCDL128F93184EA,Skunk Anansie / Luciano Pavarotti / Orchestra Sinfonica Italiana / José Molina,You'll follow me down,677376,22050,-0.64257255888,0.21337721414,7
361063701,2878135,SOHGUIR12AB0188759,TRMXWPI128F935A32F,The Shirelles,Dedicated To the One I Love,677376,22050,0.932731711579,0.943626008259,2
361094221,3119029,SOTJTQI12A6D4F75A2,TRHMSOG128F145A184,The Kooks,She Moves In Her Own Way,677376,22050,0.909991610338,0.48115705448,1
361114401,18102513,SOPOIBO12A8C146519,TRTGPSZ128F92CFF52,Isaac Hayes,Do Your Thing,677376,22050,0.37332522108,-0.923150665621,12
361115661,27193691,SOPIKYW12AB018127A,TRCAYGX128F92E5492,The Dramatics,Fell For You,677376,22050,1.07190113117,0.846830180724,1
362796891,10176068,SOPNITB12A8C14184B,TRPOTHO128F92CC8D4,Saint Etienne,Soft Like Me,677376,22050,0.815392789182,0.662457175897,1
362796911,10176070,SOYFDKT12AB0184F67,TRXKKSZ12903CB6EFF,Saint Etienne,Stop & Think It Over,677376,22050,1.07190113117,0.846830180724,1
362798001,10176042,SOWFHUR12AB0183842,TRBYCHI128F9310C9C,Saint Etienne,Sylvie,677376,22050,0.815392789182,0.662457175897,1
362798061,10176048,SOJBAMF12AB0183858,TRXAABN128F9310CA3,Saint Etienne,Been So Long,677376,22050,1.07190113117,0.846830180724,1
363167301,1115044,SOTYBRR12AB018916E,TRMTATV12903CA4A32,Aqua,Barbie Girl,677376,22050,1.54125682076,1.70416465317,2
363201981,67933015,SORAUIL12A6D4FAEE5,TRZBVNC128F4229A44,Robert Miles,ENJOY,677376,22050,0.957291020918,0.390506993776,0
363657151,17796200,SORPCVI12AB0182BE4,TRNATXG128F932FE1D,Them Crooked Vultures,Bandoliers,677376,22050,-0.341623561899,-0.0934721438967,8
364246621,4193353,SOMGJFC12AB0183912,TRAUBGV128F9324652,GRANDADDY,Wretched Songs,677376,22050,0.250528674385,0.81917423,3
364246721,4193362,SOKVFRX12AB0186790,TRYWMBF128F93246CB,GRANDADDY,Taster,677376,22050,0.449731961246,-2.07548194579,12
364246731,4193363,SOEATBL12AB01867C1,TRRVLNR128F93246D6,GRANDADDY,Egg Hit And Jack Too,677376,22050,-1.93524985679,-0.655809808621,8
365822521,3102826,SOQNNFN12A6D4F94AF,TRWJCSM128F14602FB,Heart,These Dreams (2000 Digital Remaster),677376,22050,0.00766439314399,0.791518279276,3
365872721,5534202,SOCGOIY12A8C134A7E,TRFTYAZ128F4257C84,Lady & Bird,Do What I Do,677376,22050,0.766274170504,1.84244440679,2
365872761,5534206,SOSKBJP12AC3DF5C90,TRPAJIA12903CE956A,Lady & Bird,Suicide Is Painless,677376,22050,-1.93524985679,-0.655809808621,8
365872801,5534210,SOEWYCT12AC3DF68C2,TRYQFVG12903CE956E,Lady & Bird,Blue Skies,677376,22050,-1.49591110083,0.0401982846033,7
365926691,3522061,SOZVNPR12A6D4F6E97,TRWNFMW128F1465AC3,Keren Ann,Not Going Anywhere,677376,22050,-0.914674113143,-0.227142572397,8
365926701,3522062,SOOXAYO12A8C1392D9,TRMPCUJ128F4262CD1,Keren Ann,Polly,677376,22050,0.449731961246,-2.07548194579,12
365926721,3522064,SODAYWK12A8C1392E4,TRHLRAS128F4262CD4,Keren Ann,End Of May,677376,22050,-1.93524985679,-0.655809808621,8
365926741,3522066,SOENGAN12A8C1392E8,TRVIGDJ128F4262CD6,Keren Ann,Sit In The Sun,677376,22050,0.37332522108,-0.923150665621,12
365926761,3522068,SOWHRET12A58A7E955,TRZXXIF128EF35EF42,Keren Ann,Seventeen,677376,22050,0.37332522108,-0.923150665621,12
365927911,6718711,SOSJSTF12A58A78799,TRQYCQA128F42370CF,Keren Ann,It's All A Lie,677376,22050,-0.341623561899,-0.0934721438967,8
365927921,3521392,SOTSAAX12A6D4F861A,TRQSNZL128F14A49DC,Keren Ann,Lay Your Head Down,677376,22050,-0.00143164735375,-0.840182813448,11
365927931,3521393,SOEGCOA12A58A7BD73,TRVIZAS128F42370FD,Keren Ann,In Your Back,677376,22050,-0.392561388675,-0.366958767727,9
365927941,3522232,SOSLUNX12A6D4F85FD,TRPGMWX128F423710A,Keren Ann,The Harder Ships Of The World,677376,22050,-1.05657234488,0.736206377828,6
365927971,3522235,SOKCGFO12A58A7CE2F,TRZBBNU128F4237136,Keren Ann,Liberty,677376,22050,-0.333437125453,-0.494483429397,10
365927981,3521398,SOYSUXR12A6D4F8621,TRWBDIT128F423714D,Keren Ann,Between The Flatland And The Caspian Sea,677376,22050,1.07190113117,0.846830180724,1
365936761,13472189,SODYHVK12A6D4F62B3,TRJIWUT128F4252268,Keren Ann,Chelsea Burns,677376,22050,0.00766439314399,0.791518279276,3
365936791,3138580,SOUMSPN12A8C136D02,TRFEOVS128F425226B,Keren Ann,Nolita,677376,22050,0.722613176124,-0.0381602424484,15
365936831,3138584,SOBISMR12AF72A31F2,TRYDCTA128F42839D5,Keren Ann,For You And I,677376,22050,-1.48772466439,-0.360813000897,8
366069661,101022098,SOHCEIG12AB01805F9,TRHKQRJ128F92FB374,City And Colour,Sleeping Sickness,677376,22050,-1.83155499513,-0.881666739535,9
366075941,69867949,SOODYBS12AF72A23F5,TRWZXKR128F92FB368,City And Colour,The Death Of Me,677376,22050,-0.480792981487,-1.49931630571,11
366076031,18157423,SOGKMSS12AB0180A45,TRWFZXC128F424BDD7,City And Colour,As Much As I Ever Could,677376,22050,-0.740030135621,0.21535263919,7
366076341,3754881,SOCXDRE12AB0180A7A,TRREPRU128F92FB361,City And Colour,Confessions,677376,22050,-1.05657234488,0.736206377828,6
366076421,3754889,SOLIPXU12A58A7CCCF,TRMWIYV128F92CC668,City And Colour,The Girl,677376,22050,1.30657897596,1.27549741695,1
366372931,70081003,SOPSFTX12AB017CF93,TRGBTSP128F930F279,The Alan Parsons Project,Some Other Time,677376,22050,-1.49591110083,0.0401982846033,7
366451841,1575063,SOOKORP12AF72A6DE2,TRMJQMB128F4298751,Lifehouse,Into The Sun,677376,22050,0.00220676884644,-1.10060968277,12
366451891,18084066,SOYVNUP12A8C13C8B3,TRYDUVL128F429875C,Lifehouse,The End Has Only Begun,677376,22050,0.0158508295903,0.390506993776,3
366455951,3166515,SOVCZBU12AB0184C69,TRGSHGA12903CA62C5,Iggy Pop,Lust For Life,677376,22050,1.17832480497,1.18331091453,2
366455981,3166518,SONOMYK12AF72A230B,TRPHWPK12903CADED2,Iggy Pop,The Passenger,677376,22050,-0.308877816114,-0.102690794138,8
366524381,10176132,SORYQOI12A8C14593D,TRADMGV128F92CC8BB,Saint Etienne,Hobart Paving,677376,22050,-0.188810081568,-0.798698887362,11
366524411,10176007,SOECTHT12A8C145949,TRTBJLR128F92CC8BE,Saint Etienne,Like A Motorway,677376,22050,-0.48488619971,-0.794089562242,10
366524461,10176065,SOWPELK12A8C145960,TRKLEKG128F92CC8C3,Saint Etienne,Action,677376,22050,0.37332522108,-0.923150665621,12
366524481,6695832,SOYGEEZ12A8C1322AC,TREPAHU128F92CC8C5,Saint Etienne,Side Streets,677376,22050,0.0331333065344,-1.03377446852,12
366524541,4094999,SOKDSIH12A8C145989,TRSKLZI128F92CC8CB,Saint Etienne,People Get Real,677376,22050,-0.333437125453,-0.494483429397,10
366524561,10176045,SOLTHEA12AB018730C,TRTPHHU12903CC43D7,Saint Etienne,Goodnight Jack,677376,22050,-1.93524985679,-0.655809808621,8
367290521,3392505,SODHZZK12A6D4F857E,TRHUPWG128F932A3B8,Be Bop Deluxe,Ships In The Night,677376,22050,0.815392789182,0.662457175897,1
367291231,796114,SOGGVGB12AB0189E8D,TRGVKXB12903CD4CB9,Howard Jones,Like To Get to Know You Well,677376,22050,0.37332522108,-0.923150665621,12
367291241,720978,SOUHEDW12A6D4F6C5B,TRYAYTM128F146F151,Howard Jones,Life In One Day,677376,22050,1.41300264976,1.57049422467,2
367292181,796185,SOLESJD12A6D4F6C5D,TRMYZFI128F146F153,Howard Jones,Don't Always Look At The Rain,677376,22050,-1.04019947199,-0.0658161931725,8
367782531,3131490,SOXHKOE12A6D4F8094,TRTPELI128F1466D67,EMF,Patterns,677376,22050,-1.93524985679,-0.655809808621,8
367782641,3123453,SOLYRUQ12AB0183E4C,TRIIMIO12903CB0D3F,EMF,Unbelievable,677376,22050,1.17832480497,1.18331091453,2
367783831,3107345,SONBCOS12A6D4F7A3B,TRNUIKU128F1461404,EMF,It's You,677376,22050,-0.308877816114,-0.102690794138,8
369185681,1115046,SOJQQDA12AB01843C1,TRTYYTO12903CA4A34,Aqua,Doctor Jones,677376,22050,1.17832480497,1.18331091453,2
370736561,2549969,SOCFLSC12AB017E0C3,TRIMEGQ128F92F0EE2,Elvis Costello,Still Too Soon To Know,677376,22050,-1.93524985679,-0.655809808621,8
370893071,2958814,SOMZTGZ12A8C1405B4,TRNFMUA128F42BB325,Soft Cell,Secret Life,677376,22050,-0.308877816114,-0.102690794138,8
370945301,2718335,SOWSZHQ12A8C1405B2,TRQIVUR128F42BB324,Soft Cell,Baby Doll,677376,22050,-0.308877816114,-0.102690794138,8
370951791,3119060,SOIZKWI12A6310E0B5,TRVSSOH128E078264D,Mano Negra,King Kong Five,677376,22050,0.37332522108,-0.923150665621,12
371795901,69001447,SOYEWFR12AB0189AB6,TRJPVJD12903CCB12E,Caribou,Odessa,677376,22050,0.37332522108,-0.923150665621,12
371795931,17127875,SOFUPQH12AB0189ABC,TRAXFFL12903CF7C22,Caribou,Found Out,677376,22050,-1.93524985679,-0.655809808621,8
371795951,100614482,SOVXKNF12AB0189AC1,TRSXSLI12903CF7C24,Caribou,Leave House,677376,22050,-1.93524985679,-0.655809808621,8
373082261,86953107,SORRPBI12CF5F89205,TRUKCIY128F93471B6,Beach House,Wedding Bell,677376,22050,0.141376188434,0.15312675006,2
373082281,86953111,SOJWTKT12A8C132064,TRQNYPJ128F93471BF,Beach House,Gila,677376,22050,-0.534459620411,-0.732631893963,10
373082291,14648607,SOPROAP12A8C13207B,TRQTKWK128F93471C6,Beach House,Turtle Island,677376,22050,0.0422293470267,0.0171516589999,0
